id,title,genres,year,keywords,cast,director,vote_average,release_date,popularity
501173,Shaitan Mantrik,Horror,2002,,,Shiv Kumar,0.0,2002-01-01,0.0357
1359742,Rahi Badal Gaye,,1985,,,Ravi Tandon,0.0,1985-04-05,0.0352
1342082,Vilaap,Drama,1973,ftii diploma film,,Surendar Chawdhary,0.0,1973-01-01,0.0352
1193290,Nirahua Rickshawala 2,"Action, Romance, Drama",2015,,"Dinesh Lal Yadav Nirahua, Amrapali Dubey, Akshara Singh",,0.0,2015-05-19,0.0352
1175155,Doga: Mumbai Ka Rakhwala,"Action, Thriller, Crime",2021,"doga, raj comics, indian superhero, indian comics","Hazzel Chaudhary, Aakash Kohli, Rakesh Gupta",Wikki Koul,7.0,2021-06-20,0.0352
759287,MURDA,"Drama, Horror",2020,,"Ishwar Shaw, Jay Khuman",prem soni,0.0,2020-10-30,0.0352
689335,Aditi Singh,,2007,,"Vandita Vasa, Rajeev Mishra",Mickaël Kummer,0.0,2007-01-01,0.0352
1010296,Banjarin,,1960,,,Jashawant Jhaweri,0.0,1960-07-26,0.0347
1479297,Champaran Mutton,,2025,,Chandan Roy,Ranjan Kumar,0.0,2025-03-03,0.0338
1373202,The Blue Helmet,Drama,2017,short film,"Hira Mehta, Omkar Ketkar, Rohan Sanctis",Mohanjeet Kalsi,0.0,2017-01-01,0.0338
1299908,Khel Kood Aur Bhoot,Horror,2022,,"Adnan Malik, Poonam Mohapatra, Nicoliana D'souza",Adnan Malik,0.0,2022-05-13,0.0338
1266263,Black Ghost,Horror,1937,,"Madhuri, Rajkumari, Bose Ali",A.M. Khan,0.0,1937-01-01,0.0338
1234214,"Forever Yours, Bansho",Drama,2019,"mountain, letter, india, death, postal","Ketan Pal, Neeraja Kulkarni",Kaushani Majumder,6.0,2019-01-31,0.0338
1197534,Identity,Drama,2023,short film,,Suraj Gunjal,0.0,2023-06-15,0.0338
897670,Funral,,2022,,,Vivek Rajendra Dubey,0.0,2022-06-10,0.0338
850193,Burans: Journey to a friendship,,,,"Chandrani Ghosh, Anindya Sundar Roy",Udayan Ghosh,7.0,,0.0338
683109,Zindagi tumse,,2019,,"Sadhana Singh, Guddi Maruti, Rajesh Puri",,0.0,2019-11-01,0.0338
618797,Golden Jubilee,Documentary,1997,,,Pankaj Butalia,0.0,1997-01-01,0.0338
500058,Shaitan Khopdi,Horror,1999,,"Kumar, Vineeta, Devaraj",C. Vasan,0.0,1999-01-01,0.0338
339234,LUV... Phir Kabhi,,2014,,"Saurabh Roy, Arjita Roy, Meghna Patel",Ajay Yadav,0.0,2014-12-12,0.0338
54098,Soch Lo,"Action, Mystery, Thriller",2010,,,,5.5,2010-09-27,0.0338
1489402,Omung Kumar's Next,,,,"Harshvardhan Rane, Sadia Khateeb, Karan Veer Mehra",Omung Kumar,0.0,,0.0336
1367296,Hello Kitty,,2024,,,Swamini Phansekar,0.0,2024-10-06,0.0336
1277154,Mirage,,2024,,,Archana Phadke,9.0,2024-04-19,0.0336
1236373,Bhoot Bandhus & The Power of Three,Animation,,,Pravin Shinde,Naresh Soni,2.0,,0.0336
726960,Panchaali,Action,2018,,Anuraag Arora,Sourabh Bali,3.7,2018-05-26,0.0336
713219,Kabhi Yun Bhi Toh Ho,,2014,,,,4.0,2014-03-21,0.0336
380074,Strange Love,,2016,woman director,,Natasha Mendonca,0.0,2016-02-02,0.0336
1465968,Overdose,Thriller,2018,playful,"Tathagata Bisw, Neerosha Singh, Justin Samuel",Rahul Jain,0.0,2018-09-20,0.0327
1371992,Bhutio Mahal,"Comedy, Horror",1932,,"E. Billimoria, Kamla Devi, Dixit",Jayant Desai,0.0,1932-01-01,0.0327
1335698,The Criminals,,1973,,"Dara Singh, Sheikh Mukhtar",Maruti Rao,0.0,1973-01-01,0.0327
1215581,Roz Marra,Drama,2023,,"Bhumika Gopal  Dube, Ayushi Thakur, Sanjeev Jaiswal",Keerthi Raju,0.0,2023-10-22,0.0327
1207377,Game Paisa ladki,Thriller,2018,,"Deepaansh Garg, Sezal Sharma",Sachin Agarwal,0.0,2018-09-21,0.0327
938148,Jab Tum Kaho,"Drama, Comedy",2016,,,,0.0,2016-01-01,0.0327
921534,Chooran Goli,Animation,2014,,,,0.0,2014-01-01,0.0327
875542,Little Men,,2019,,,Aritra Sarkar,0.0,2019-06-06,0.0327
819759,Ek Daku Saher Mein,,1985,,,,0.0,1985-08-25,0.0327
819758,Dushmani Dee Agg,,1990,,,Veerendra,7.5,1990-07-06,0.0327
641417,River Story,Documentary,2018,"river, fisherman",,Yapangnaro Longkumer,0.0,2018-03-01,0.0327
513126,Skywards,Documentary,2018,,,Eva Weber,0.0,2018-04-07,0.0327
447587,Bumbai Bird,Fantasy,2017,ghost,"Kanupriya Sharma, Rajiv Ranjan, Kamna Lote",Kamal Musale,0.0,2017-04-06,0.0327
409246,Street Singer,Drama,1938,,"K.L. Saigal, Kanan Devi, Boken Chatto",Phani Majumdar,5.0,1938-02-04,0.0327
367078,Sone Ki Chidiya,"Drama, Romance",1958,,,Shaheed Latif,5.5,1958-01-01,0.0327
304062,24 Ghante,"Action, Drama",1958,,,,0.0,1958-01-01,0.0327
663885,Missing Days,Documentary,2019,short film,,Ekta Mittal,0.0,2019-09-20,0.0322
1489392,Khalnayak 2,,,,"Sanjay Dutt, Madhuri Dixit",,0.0,,0.0311
1483954,Daku,,1955,,"Maya Dass, Anwar Hussain, Shashikala",Aspi Irani,0.0,1955-01-01,0.0311
1207042,A Boy Who Dreamt of Electricity,Drama,2024,,"Rakhi Mansha, Kunal Mehta, Jigar Nagda",Jigar Nagda,0.0,2024-10-07,0.0311
1167798,Aslam Ka Dost,Drama,2019,,,Shivam Shankar,0.0,2019-07-14,0.0311
834767,Queen of Sajjangarh,"Horror, Drama",,,"Shivangi Sharma, Vaibhav Chauhan, Rajesh Dubeay",,2.0,,0.0311
820827,Rudra: The Rise of King Pharaoh,Animation,,,,,0.0,,0.0311
391418,Alibaba,Animation,2002,,,Usha Ganesarajah,4.3,2002-07-26,0.0311
1360501,Lori,"Thriller, Horror, Mystery",2024,,"Dhrruv Mahant, Dev Chopra, Lakshay Paliwal",Shaharyar Ahmed Chauhan,0.0,2024-10-19,0.0297
938148,Jab Tum Kaho,"Drama, Comedy",2016,,,,0.0,2016-01-01,0.0327
921534,Chooran Goli,Animation,2014,,,,0.0,2014-01-01,0.0327
875542,Little Men,,2019,,,Aritra Sarkar,0.0,2019-06-06,0.0327
819759,Ek Daku Saher Mein,,1985,,,,0.0,1985-08-25,0.0327
819758,Dushmani Dee Agg,,1990,,,Veerendra,7.5,1990-07-06,0.0327
641417,River Story,Documentary,2018,"river, fisherman",,Yapangnaro Longkumer,0.0,2018-03-01,0.0327
513126,Skywards,Documentary,2018,,,Eva Weber,0.0,2018-04-07,0.0327
447587,Bumbai Bird,Fantasy,2017,ghost,"Kanupriya Sharma, Rajiv Ranjan, Kamna Lote",Kamal Musale,0.0,2017-04-06,0.0327
409246,Street Singer,Drama,1938,,"K.L. Saigal, Kanan Devi, Boken Chatto",Phani Majumdar,5.0,1938-02-04,0.0327
367078,Sone Ki Chidiya,"Drama, Romance",1958,,,Shaheed Latif,5.5,1958-01-01,0.0327
304062,24 Ghante,"Action, Drama",1958,,,,0.0,1958-01-01,0.0327
663885,Missing Days,Documentary,2019,short film,,Ekta Mittal,0.0,2019-09-20,0.0322
1489392,Khalnayak 2,,,,"Sanjay Dutt, Madhuri Dixit",,0.0,,0.0311
1483954,Daku,,1955,,"Maya Dass, Anwar Hussain, Shashikala",Aspi Irani,0.0,1955-01-01,0.0311
1207042,A Boy Who Dreamt of Electricity,Drama,2024,,"Rakhi Mansha, Kunal Mehta, Jigar Nagda",Jigar Nagda,0.0,2024-10-07,0.0311
1167798,Aslam Ka Dost,Drama,2019,,,Shivam Shankar,0.0,2019-07-14,0.0311
834767,Queen of Sajjangarh,"Horror, Drama",,,"Shivangi Sharma, Vaibhav Chauhan, Rajesh Dubeay",,2.0,,0.0311
820827,Rudra: The Rise of King Pharaoh,Animation,,,,,0.0,,0.0311
391418,Alibaba,Animation,2002,,,Usha Ganesarajah,4.3,2002-07-26,0.0311
1360501,Lori,"Thriller, Horror, Mystery",2024,,"Dhrruv Mahant, Dev Chopra, Lakshay Paliwal",Shaharyar Ahmed Chauhan,0.0,2024-10-19,0.0297
1305592,Mother's Milk,,2023,,,,0.0,2023-01-27,0.0297
1192361,Phone Call,,2020,,"Ayush Mehra, Aishwarya Narkar",Ankur Singh,0.0,2020-07-30,0.0297
1171838,Flickering Lights,Documentary,2023,,,Anupama Srinivasan,0.0,2023-10-05,0.0297
1098371,Furs and Strands,Drama,2023,,"Mrunal Vankhede, Vibhu Vats, Vinayak Verma",Ravikant Jaiswal,0.0,2023-03-15,0.0297
1060239,The Glass Pane,Drama,1966,ftii diploma film,"Anjali Mukherjee, Jalal Agha, Ashok Razdan",Kumar Shahani,0.0,1966-06-01,0.0297
1039993,Kulin Kanta,Crime,1925,,,Homi Master,0.0,1925-01-01,0.0297
982555,Track The Mystery,,2021,,,,0.0,2021-07-16,0.0297
874467,Little Singham - Black Shadow,,2021,,,Prakash Satam,10.0,2021-05-09,0.0297
782282,Snapshots from a Family Album,,2004,,,Avijit Mukul Kishore,0.0,2004-07-29,0.0297
307500,Wardaat,,1981,,,,0.0,1981-01-01,0.0297
886082,Pyar Pyar,"Action, Drama, Romance",1993,,,,0.0,1993-01-01,0.0289
819849,That Man in the Picture,,2018,,,,0.0,2018-01-01,0.0289
1452634,Salaad Paapad Pickle Sweet,,2025,,"Anshul Kumar, Smit Joshi, Sachin Das",Saksham Sharma,0.0,2025-04-02,0.0286
1449590,Daitya,,2024,,,,0.0,2024-10-25,0.0286
1443418,Diary Of Hitler Kumar,"Comedy, Documentary",,"mosquitoes, mocumentary, hitler, rohit patidar, srfti",Somnath Mondal,Rohit Patidar,0.0,,0.0286
1427981,General Motors in India,Documentary,1949,,,Paul Zils,0.0,1949-01-01,0.0286
1426167,Problem Child,,,,"Sumukha Prasad, Disha Thanky, Vivek Chawan",Shawn Divakar,0.0,,0.0286
1390561,Alaav,Drama,2024,,,Prabhash Chandra,0.0,2024-11-17,0.0286
1367318,Kiran,,,,,Akhilesh Pandey,0.0,,0.0286
1337414,Survey City,Documentary,2024,,"Ayesha, Abdul Shakeel, Neha",Sanjay,0.0,2024-06-02,0.0286
1323884,Preparing For The End Of The World,"Documentary, Drama",2024,,"Aaryan Bose, Bharat Kishore Mehra, Navhya Singh",Sheikh Zaid Bin Naseer,0.0,2024-08-03,0.0286
1300793,Zinda Bhoot,Horror,1937,,"Jehanara Kajjan, P. Koopar, Abdur Rehman Kabuli",J.J. Madan,0.0,1937-01-01,0.0286
1273264,A Letter to Sven Nykvist,Documentary,2022,,,Deb Kamal Ganguly,0.0,2022-11-28,0.0286
1264239,Kimaya,,,,,,0.0,,0.0286
1241373,Untitled Rinku Rajguru Film,,,,"Rinku Rajguru, Abhijith Rao",Ram Mahindra,0.0,,0.0286
1234975,Unknown PART - 1,"Thriller, Mystery",2024,"thiller, mystery","Baidurya Barik, Jivanjeet Rout, Baidurya Barik",Gyan Ranjan Kar,0.0,2024-01-01,0.0286
1227584,Neelkanth Yatra,"Adventure, History, Drama",2005,spiritual,,,0.0,2005-08-05,0.0286
1200173,Amir Khusro,Documentary,1974,,,Om Prakash Sharma,0.0,1974-01-01,0.0286
1181112,Somewhere Near and Far,Documentary,2022,,,Gurleen Grewal,0.0,2022-10-29,0.0286
1153268,Untitled Meena Kumari Biopic,"Drama, History",,,,,0.0,,0.0286
1146746,Lazy Sunday,Drama,2023,,Andrew S Bastian,Ashutosh Nayak,0.0,2023-06-30,0.0286
1139161,Dadi Ka Murabba,,2022,,Chandan Roy,Kan Singh Sodha,0.0,2022-08-12,0.0286
1138649,Dew Drops,,2023,,,Kartika Nainan Dubey,0.0,2023-06-07,0.0286
1137592,Khiladi,"Action, Romance, Drama",2023,,"Sahar Afsha, Pradeep Pandey",Ananjay Raghuraj,0.0,2023-06-04,0.0286
1133174,A Touch,,2023,,,Sahil D. Gada,0.0,2023-06-11,0.0286
1101227,The Missing Tale,Documentary,2023,,,Klára Trencsényi,0.0,2023-03-13,0.0286
1095874,Anand Kumar's Untitled Pan India Film,"Thriller, Comedy",,,,Anand Kumar,0.0,,0.0286
1078425,Green Signal,TV Movie,2022,,,Sharadsingh Thakur,5.0,2022-12-02,0.0286
1057400,Moksha,Documentary,1993,,,Pankaj Butalia,0.0,1993-01-01,0.0286
1055671,Chhota Bheem aur Malongh ka Raaz,Animation,2021,,,Rajiv Chilaka,0.0,2021-05-01,0.0286
1039990,Triumph of Justice,Crime,1924,,,Kanjibhai Rathod,0.0,1924-01-01,0.0286
979317,A Kali Temple Inside Out,Documentary,2018,,,,0.0,2018-06-06,0.0286
977499,Official remake of Anand,"Drama, Music",,,,,0.0,,0.0286
903357,Word Within The Word,Documentary,2007,,,Rajula Shah,0.0,2007-01-01,0.0286
900505,Kaale Chitte Rang,Crime,2020,,"Swaraj Manchanda, Afreen Rahat, Dimple Soni",Nitesh Sinha,0.0,2020-06-02,0.0286
863965,Choices,,2021,,,,0.0,2021-08-19,0.0286
851674,Toofan Rani,,1985,,,,5.0,1985-01-01,0.0286
819803,Lambhardarni,,1980,,,Veerendra,0.0,1980-06-07,0.0286
819739,Atishbaz,,1990,,,,0.0,1990-01-01,0.0286
792220,That Girl,,2025,,RAAHI,,0.0,2025-02-14,0.0286
758948,DHONG,,2020,,"Ishwar Shaw, Raj Shah",Abhishek Waje,10.0,2020-10-29,0.0286
727599,Fog,Drama,,,"Krupal Raval, Jayant Chand, Vipul Malhotra",Ribhu Ghosh,0.0,,0.0286
518446,Circus,Drama,2018,,"Yuki Ellias, Debtosh Darjee",Tariq Vasudeva,0.0,2018-04-19,0.0286
339237,Tara: The Journey of Love and Passion,Drama,2013,,"Rekha Rana, Rohan Shroff, Sapna P Chuobisha",Kumar Raj,6.0,2013-07-12,0.0286
320485,Kabhi Andhera Kabhi Ujala,,1958,,,,0.0,1958-01-01,0.0286
311968,Tumhara Kalloo,,1975,,,Basu Bhattacharya,0.0,1975-08-23,0.0286
304347,Raj Mahal,,1982,,,,6.0,1982-09-01,0.0286
304290,Musafir Khana,,1955,,Karan Dewan,,4.0,1955-01-01,0.0286
1407988,Marriage Cops,Documentary,2025,,,Shashwati Talukdar,0.0,2025-04-27,0.0281
1398044,Blood Friday,Thriller,2013,,"Ashwyn Anand, Nitin Bhajan, Agnijita Roy",Ashwyn Anand,0.0,2013-09-23,0.0281
1310859,Alvida - The Last Goodbye,,2023,,"Pushpa Panth, Falak Saifi, Sona Maria Abraham",Dilu Maliackal,0.0,2023-12-10,0.0281
1150730,The Spark,Drama,2023,,,Rajesh S. Jala,0.0,2023-10-08,0.0281
978506,A Bit of Happiness,,2022,,,Ashish Madurwar,0.0,2022-05-17,0.0281
903425,Taru,Animation,1991,,,Ram Mohan,0.0,1991-03-27,0.0281
844066,Hunny Bunny Bank Robbery,"Action, Comedy, Animation",2017,,"Mubeen Saudagar, Dolly Peter Lopes, Meena Nahata",Vijay Roche,0.0,2017-10-27,0.0281
808058,Hansa Ek Sanyog,,2019,,,Santosh Kashyap,0.0,2019-05-03,0.0281
802035,Lekin,Romance,2020,,"Shawn Gupta, Sandy, Akshat Galwar",Divyadhish Chandra Tilkhan,0.0,2020-02-22,0.0281
713226,Zara Sambhal Ke,,2013,,,,0.0,2013-07-19,0.0281
701558,Bhagat Gora Kumbhar,,1978,,"Shrikant Soni, Arvind Trivedi, Sarala Yeolekar",Dinesh Raval,3.0,1978-01-01,0.0281
404521,Kya Aisa Hota Hai Pyar,"Romance, Drama",2004,,"Sumeet Chawla, Rajvansh Malhotra, Hussein Sheikh",Rakesh Prasad,0.0,2004-07-01,0.0281
375062,Sorry Daddy,Action,2015,,,,0.0,2015-09-11,0.0281
301124,Hariyali Aur Rasta,,1962,,,Vijay Bhatt,4.0,1962-01-01,0.0281
1489750,Light,,1965,,"Mani Kaul, Subhash Ghai",Adoor Gopalakrishnan,0.0,1965-01-01,0.0268
1420735,Ronnie,Drama,2000,"lgbt, gay theme","Surbhit Saxena, Mustafa Hussain, Somesh Agrawal",Kenneth Lawrence,0.0,2000-04-01,0.0264
1107155,TATA IPL 2023,,,,,,0.0,,0.0264
938898,Pyaar Mein Aisa Hota Hai,,2013,,,,0.0,2013-01-13,0.0264
897732,After The Third Bell,,2014,,,,0.0,2014-04-04,0.0264
888092,Police Wala,,1993,,,,0.0,1993-08-01,0.0264
853342,Captain India,,,,,,0.0,,0.0264
819776,Jeena Teri Gali Mein,,1991,,,,8.0,1991-05-06,0.0264
713221,Karlo Timepass Yaar,,2015,,,,0.0,2015-11-06,0.0264
631848,Midnight Romance,"Drama, Romance",2019,,"Rock Mahi, Nikita Sharma, Aryan Maheshwari",,0.0,2019-09-15,0.0264
1485154,The Last Laugh,Documentary,2021,"liberation, search, aspiration, emancipation, angst, dark","Vineet Nair, Ishan Pandita, Ahana SInha",Yuvraj Bajaj,0.0,2021-12-22,0.0261
1477600,Trash Joke & Trial Show Snippets,Comedy,2019,,Abhishek Upmanyu,,10.0,2019-06-26,0.0261
1467946,Like a Parrot,"Animation, Fantasy, Mystery, Drama",2015,,,Rohit Asokan,0.0,2015-08-10,0.0261
1415995,The Black Chapter of Ajmer,"Documentary, Crime",2023,,,,0.0,2023-07-16,0.0261
1405800,Gaddiwala,Documentary,,,,Monal Agrawal,0.0,,0.0261
1404243,City's Step Child and The Dump Hill Dreams,Documentary,2016,"environmental documentary, ragpickers",,Pranab K Aich,9.0,2016-04-25,0.0261
1391081,In A Dissent Manner,,2022,,,Ehraz Zaman,0.0,2022-09-01,0.0261
1375685,Tracker,Drama,,,,Udit Khurana,9.0,,0.0261
1364187,The Purple Ring In The Mixed Fruit Jam,"Comedy, Mystery",2024,,"Himanshi Rathi, Aryan Mandhotra, Armaan Chauhan",Arnav Dimri,0.0,2024-10-01,0.0261
1352976,जानु जांलेवा,"Drama, Romance",2024,,,,0.0,2024-06-09,0.0261
1338811,Hidden Battles of a Fragile Mind,Drama,2024,,"Essaar, Rohit Soni",Debjani Bhadra,0.0,2024-07-11,0.0261
1323738,When This Man Dies,Drama,2008,,"Alok Chaturvedi, Swati Sen Gupta, Gaurav Sharma",Arun Sukumar,0.0,2008-01-01,0.0261
1323151,Aakash & Prakash Mehta: Dark,Comedy,2024,stand-up comedy,Aakash Mehta,,0.0,2024-08-02,0.0261
1280183,Singapore Times – The Magic Box,,2022,,,Deepika Rajani,0.0,2022-11-05,0.0261
1227817,Wife Hai Toh Life Hai,"Comedy, Romance",2005,,"Shruti Sharma, Bharat",Manish Shrivastav,0.0,2005-02-11,0.0261
1223457,Reincarnation Case of Suresh Verma,Documentary,1990,,"Titu Singh, Uma Verma, Mahavir Prasad",,0.0,1990-01-01,0.0261
1206158,Dr. Minestein,Drama,2023,,,Sonali Jawale,0.0,2023-11-01,0.0261
1206056,Dil Hai Gray,Drama,2023,,,Susi Ganesan,0.0,2023-11-01,0.0261
1203899,Roads,,,,,Daanish Shastri,0.0,,0.0261
1156687,Love and Cocoa,Romance,2022,,"Malharrao, Chahat Aggarwal",Praval Chhajed,10.0,2022-08-07,0.0261
1134119,Unbound,,,,,Abhishek Ankur,0.0,,0.0261
1132112,Pencil Box,Drama,,,"Rehan Thakker, Hardik Bhavsar, Jaya Nair",Adarsh Aryan,0.0,,0.0261
1103767,Parakh,,,,,,0.0,,0.0261
926894,"The Wind in Your Body Is Only Visiting, Your Breath Will Soon Be Thunder",,2022,,,Pallavi Paul,0.0,2022-02-17,0.0261
904396,Yahi Soch Toh Badalni Hai!,,2019,,,Prarjun Majumder,0.0,2019-09-23,0.0261
887152,Badmaash No.1,Action,2002,,,,0.0,2002-01-01,0.0261
885509,City of Lanes,Documentary,2021,,,Modak KS,0.0,2021-07-17,0.0261
851446,Lost Love,,2020,,"Suraj Singh, Khushi Jagtap, Rohan Rajput",Harsh Mishra,0.0,2020-06-23,0.0261
822201,Closets,,2020,,,Jiya Bhardwaj,0.0,2020-11-13,0.0261
820265,Ek Saas Zindagi,,1991,,Dinesh Thakur,Basu Bhattacharya,0.0,1991-07-25,0.0261
757722,Nagastyle,Documentary,2020,,,Nagnath Kharat,0.0,2020-11-01,0.0261
680548,Four,,2018,,"Shamangi Sharma, Nisha Updhayay, Rudrakshi Sharma",Abhishek Rai,2.0,2018-06-01,0.0261
619087,Foto,,2007,,,,0.0,2007-02-01,0.0261
520362,Umeed Ki Kiran,,2017,,,Abhinav Reva Sharma,0.0,2017-03-10,0.0261
516913,Vaashpit,,2017,,"Savi Sharma, Sahil Sharma",Abhinav Reva Sharma,8.0,2017-12-03,0.0261
323053,Jai Jawaan Jai Kisaan,,2015,,,,0.0,2015-02-06,0.0261
322389,Shri Ganesh Janma,,1951,,,,0.0,1951-01-01,0.0261
304664,Tere Bina Kya Jeena,,1989,,"Shekhar Suman, Moon Moon Sen",,0.0,1989-06-09,0.0261
304044,Trishakti,,1999,,,,0.0,1999-08-10,0.0261
1436174,Twin Flames Part 2,"Drama, Romance",2025,,"Divya Misra, Anvayaksh, Yuvraj Dua",Ashish Triphathi,6.0,2025-02-12,0.0256
1408634,Welcome Wedding,Comedy,2024,,,,2.0,2024-03-29,0.0256
1396809,Chaitanya Tamhane's Next,,,,,Chaitanya Tamhane,0.0,,0.0256
1375204,A Blank Slate,Drama,,,"Pawan Sharma, Akanksha Shandil, Ajay Thakur",Ishan Pehal,0.0,,0.0256
1338726,Cock-Tale,Drama,2014,,"Anushka Ramesh Khosla, Saurabh Yadav, Denise Pereira",Insia Dariwala,0.0,2014-01-01,0.0256
1315206,Echo - The Sound Of Silence,"Drama, Horror",2024,psychological horror,Chinmayi Ram Kapadi,,0.0,2024-07-05,0.0256
1300804,Wandering Phantom,Horror,1926,,"Khalil, Behram Vasania, R.N. Vaidya",Mohan Dayaram Bhavnani,0.0,1926-01-01,0.0256
1276355,Sim Sim Marjina,"Fantasy, Drama",1958,arabian nights,"Shakila, Mahipal",Narin Dave,0.0,1958-01-01,0.0256
1231008,Pinky and Papa,Drama,2024,,"Shrikant Yadav, Ayrissa Bindu",Shivang Khanna,0.0,2024-02-02,0.0256
1141209,Aan Aur Shaan,,1984,,,,0.0,1984-01-06,0.0256
1038099,Behind the Doors,Documentary,2022,,,Kushal Shekawat,0.0,2022-11-03,0.0256
1023617,Popcorn Khao! Mast Ho Jao,,2004,,,,0.0,2004-10-01,0.0256
1013653,Urf,,,,,,0.0,,0.0256
948965,Trippin In Goa,Comedy,,,,,0.0,,0.0256
914267,Welcome Son 2,,2021,,,Ambrish Bhatia,0.0,2021-11-07,0.0256
819770,Iski Topi Uske Sarr,,1998,,,,0.0,1998-07-17,0.0256
304243,Kalpana,Romance,1960,,,R.K. Rakhan,6.0,1960-05-01,0.0256
301213,Ummeed,,1941,,,,0.0,1941-01-01,0.0256
1432510,Lallu Gangster,,,,"Mainak Rao, Ziya Petiwala, Manav Kharbanda",Anmol Mahla,0.0,,0.0239
1428344,Mehrunisa,,2021,,,Sandeep Kumar,0.0,2021-01-16,0.0239
1409304,My Child is Gay and I am Happy,,2016,,,Sopan Muller,0.0,2016-05-27,0.0239
1367320,Sabse Bada Beimaan,"Action, Drama",2000,,,,0.0,2000-12-01,0.0239
1275743,Rama Ayodhya,,2024,,,,0.0,2024-01-14,0.0239
1230333,Jhumri Talayian,"Thriller, Horror",2024,,,Utkarsh Thukral,0.0,2024-01-01,0.0239
1206172,The Light,"Drama, Animation",2023,,,,0.0,2023-11-01,0.0239
1197560,Taskar,Thriller,,,"Saamarthye Bir Pratap Singh, Sana Wadhwa, Aditya Yadav",DEEYP CHHEDA,0.0,,0.0239
1196925,Dhrupad in the Time of Liberalisation,Documentary,2002,,"Rahim Fahimuddin Dagar, Sayeeduddin Dagar, Faiyaz Wasifuddin Dagar",Arvind Sinha,0.0,2002-01-01,0.0239
1027394,Out of Thin Air,Documentary,2010,,,Shabani Hassanwalia,0.0,2010-09-20,0.0239
938911,Tum Jo Mile,,2010,,,,0.0,2010-01-01,0.0239
938764,Kabab Mein Haddi,,2014,,,,0.0,2014-10-24,0.0239
938140,Compromise,Drama,2018,,"Suresh Chauhan, Rock Mahi, Namita Goyal",Hirday S. Mishra,0.0,2018-01-01,0.0239
931046,Yun Hua Toh?,,2022,,,,0.0,2022-01-26,0.0239
920411,Yaaron ka Yaar,,1977,,,,0.0,1977-11-29,0.0239
919656,Lolly Pop,,2004,,,,0.0,2004-01-01,0.0239
898453,Other Side of Love,,2018,,,Ambrish Bhatia,1.0,2018-10-19,0.0239
895670,Do Jism Ek Jaan Hain Hum,,1999,,,,0.0,1999-01-01,0.0239
848547,Wo Meri Student Hai,"Comedy, Drama",2021,,"Anup Jalota, Jasleen Matharu, Vinay Dungarpur",Kesar Matharu,5.0,2021-05-10,0.0239
831560,The Paris Metro - Nostalgic Flâneur,"Animation, Documentary",2020,,,Ranadeep Bhattacharyya,0.0,2020-11-04,0.0239
819764,Heeron Ka Chor,,1982,,,,0.0,1982-06-08,0.0239
819752,Bindiya Chamkegi,,1984,,,,2.0,1984-01-20,0.0239
811773,Mission Tiger,Adventure,2016,,,,0.0,2016-07-29,0.0239
807192,College Fukrey,,2019,,,,0.0,2019-03-12,0.0239
638768,Market,Drama,2019,,"Albert Mawrie, Denver Pariat, Richard Kharpuri",Pradip Kurbah,0.0,2019-10-05,0.0239
631680,Insaan Aur Shaitan,,1970,,,,0.0,1970-11-27,0.0239
619084,Chaurya,,2016,,,,0.0,2016-08-05,0.0239
382633,"Inshallah, Kashmir",Documentary,2012,,,Ashvin Kumar,4.0,2012-01-26,0.0239
307567,Maan Abhiman,,1980,,,,0.0,1980-01-01,0.0239
199452,Pamposh,Drama,1954,,,Ezra Mir,6.0,1954-04-09,0.0239
1377089,Beyond the Horizon,,,,,Diksha Pawar,0.0,,0.0218
819858,Tune Mera Dil Le Liyaa,,2000,,,,0.0,2000-02-23,0.0218
1486712,One Show Less,,2005,,,Nayantara Kotian,0.0,2005-09-07,0.0214
1486370,Kaam Jwala: The Fire,,2004,erotic,"Sapna Sappu, Anil Nagrath",Kanti Shah,0.0,2004-06-25,0.0214
1480339,Meera,,1947,,,,0.0,1947-01-01,0.0214
1464422,Screen Bound,Thriller,2025,,"Pushkar Pathak, Aman Singh",Ranveer Chauhan,9.0,2025-04-12,0.0214
1463831,Awara Ladki,,1975,,"Jayshree T, Kumari",B.J. Patel,0.0,1975-01-01,0.0214
1460399,6-A Akash Ganga,Documentary,2023,,Nityanand Haldipur,Nirmal Chander,0.0,2023-11-24,0.0214
1455569,Dhushor,,2025,,,,0.0,2025-03-14,0.0214
1453214,Beyond The Third Kind,,2015,,"Gulshan Pandey, Rahim, Natasha Sikka",Shiraz Henry,0.0,2015-02-20,0.0214
1445791,Chintu,Family,,,"Raunak Panda, SK Mayen Ali, Shubhangi Dutta",Arij Mookherjee,0.0,,0.0214
1427567,Soldier,,1976,,Joginder Shelly,Joginder Shelly,0.0,1976-01-01,0.0214
1409373,Pehchaan,,2018,,"Nakul Roshan Sahdev, Hiren Rathod",Chirag Khatri,0.0,2018-09-30,0.0214
1396753,Tree of Unity,,,,,V.G. Samant,0.0,,0.0214
1378314,A Flight of the Lost Dreamy Bird,,,,"Chandan, Komal, Manohar Prasad Yadav",Chaman Ramesh Kishan,0.0,,0.0214
1363673,High on Dreams,Thriller,2023,"dreams, addiction, reality, thriller","Kapish Rishi, Anmol Jain, Karan Katuwal",Kapish Rishi,0.0,2023-10-29,0.0214
1362606,KUCHAR,Drama,,,"Subhashree Sahoo, Neha Vyaso, Umar Sharif",Vaidaangi Sharma,0.0,,0.0214
